"Delivery Date","Time Period","Cleared Buy (MW)","Cleared Sell (MW)","Price (Rs./MWh)"
"06/10/2023","09:45-10:00","48.1","190.2","4800.27"
"06/10/2023","10:00-10:15","41.2","202.8","4697.43"
"06/10/2023","10:15-10:30","44.7","214.6","4660.68"
"06/10/2023","10:30-10:45","43.2","200.5","4696.6"
"06/10/2023","10:45-11:00","42.4","210.2","4652.17"
"06/10/2023","11:00-11:15","44.1","215.1","4310.43"
"06/10/2023","11:15-11:30","46.9","219","4310.4"
"06/10/2023","11:30-11:45","44.6","212.2","4310.46"
"06/10/2023","11:45-12:00","43.9","212.7","4310.46"
"06/10/2023","12:00-12:15","41.7","212.5","4310.44"
"06/10/2023","12:15-12:30","38.1","212.7","4310.29"
"06/10/2023","12:30-12:45","40.9","212.6","4310.31"
"06/10/2023","12:45-13:00","33.6","212.5","4310.28"
"06/10/2023","13:00-13:15","28.4","211.4","4087.47"
"06/10/2023","13:15-13:30","34.3","210.4","4100.09"
"06/10/2023","13:30-13:45","29.8","210.1","4310.28"
"06/10/2023","13:45-14:00","30.1","205.4","4310.3"
"06/10/2023","14:00-14:15","23.7","198.3","4310.35"
"06/10/2023","14:15-14:30","45.8","192.8","4310.65"
"06/10/2023","14:30-14:45","51.24","181.4","4600.22"
"06/10/2023","14:45-15:00","56.97","168.3","4600.31"
"06/10/2023","15:00-15:15","39.4","156.2","4600.95"
"06/10/2023","15:15-15:30","38.52","152.5","4600.86"
"06/10/2023","15:30-15:45","89.54","135.5","4700.48"
"06/10/2023","15:45-16:00","75.05","118.6","4700.74"
"06/10/2023","16:00-16:15","104.29","102.1","5100.52"
"06/10/2023","16:15-16:30","26.3","81.7","5700.89"
"06/10/2023","16:30-16:45","0","69.1","5809.14"
"06/10/2023","16:45-17:00","20","62.1","5809.35"
"06/10/2023","17:00-17:15","15","71","6500.07"
"06/10/2023","17:15-17:30","35","60.3","6500.68"
"06/10/2023","17:30-17:45","90.3","51.4","9100.95"
"06/10/2023","17:45-18:00","84.24","43.8","10000"
"06/10/2023","18:00-18:15","138.12","68.6","10000"
"06/10/2023","18:15-18:30","135.52","64.9","10000"
"06/10/2023","18:30-18:45","122.62","74.4","10000"
"06/10/2023","18:45-19:00","112.1","74.4","10000"
"06/10/2023","19:00-19:15","95.27","74.4","10000"
"06/10/2023","19:15-19:30","88.1","74.4","10000"
"06/10/2023","19:30-19:45","104.69","74.4","10000"
"06/10/2023","19:45-20:00","101.57","74.4","10000"
"06/10/2023","20:00-20:15","110.72","74.4","10000"
"06/10/2023","20:15-20:30","117.86","74.4","10000"
"06/10/2023","20:30-20:45","113.5","62.4","10000"
"06/10/2023","20:45-21:00","129.03","62.4","10000"
"06/10/2023","21:00-21:15","0","62.4","10000"
"06/10/2023","21:15-21:30","0","62.6","10000"
"06/10/2023","21:30-21:45","0","62.6","10000"
"06/10/2023","21:45-22:00","0","62.6","10000"
"06/10/2023","22:00-22:15","0","62.6","10000"
"06/10/2023","22:15-22:30","0","62.7","10000"
"06/10/2023","22:30-22:45","0","62.8","10000"
"06/10/2023","22:45-23:00","0","62.8","10000"
"06/10/2023","23:00-23:15","0","62.8","10000"
"06/10/2023","23:15-23:30","0","62.8","10000"
"06/10/2023","23:30-23:45","0","62.8","10000"
"06/10/2023","23:45-24:00","0","62.8","10000"
"07/10/2023","00:00-00:15","0","19.8","10000"
"07/10/2023","00:15-00:30","0","19.8","10000"
"07/10/2023","00:30-00:45","0","19.8","8000.25"
"07/10/2023","00:45-01:00","0","19.8","8000.24"
"07/10/2023","01:00-01:15","0","19.6","8000.14"
"07/10/2023","01:15-01:30","0","19.6","8000.14"
"07/10/2023","01:30-01:45","0","19.8","8000.1"
"07/10/2023","01:45-02:00","0","41.6","7510.09"
"07/10/2023","02:00-02:15","43.03","26.8","6500.61"
"07/10/2023","02:15-02:30","46.78","26.6","6500.58"
"07/10/2023","02:30-02:45","35.18","12.6","6500.68"
"07/10/2023","02:45-03:00","0","12.6","5351.17"
"07/10/2023","03:00-03:15","0","12.6","5354.48"
"07/10/2023","03:15-03:30","0","12.6","5359.45"
"07/10/2023","03:30-03:45","0","16.6","5195.17"
"07/10/2023","03:45-04:00","0","16.6","5198.9"
"07/10/2023","04:00-04:15","0","16.6","5207.17"
"07/10/2023","04:15-04:30","0","16.6","5208.41"
"07/10/2023","04:30-04:45","0","10.6","5253.1"
"07/10/2023","04:45-05:00","0","10.6","5253.52"
"07/10/2023","05:00-05:15","0","10.6","8000.02"
"07/10/2023","05:15-05:30","0","17.6","8000.01"
"07/10/2023","05:30-05:45","0","17.6","8000.34"
"07/10/2023","05:45-06:00","0","28.6","8000.42"
"07/10/2023","06:00-06:15","0","28.7","8000.47"
"07/10/2023","06:15-06:30","0","28.7","8000.52"
"07/10/2023","06:30-06:45","0","29.9","8000.52"
"07/10/2023","06:45-07:00","0","34.1","8000.52"
"07/10/2023","07:00-07:15","0","43.2","10000"
"07/10/2023","07:15-07:30","0","55.4","10000"
"07/10/2023","07:30-07:45","0","71.9","7510.85"
"07/10/2023","07:45-08:00","0","92.1","7510.79"
"07/10/2023","08:00-08:15","51.04","106.2","7000.33"
"07/10/2023","08:15-08:30","0","121.5","5280.86"
"07/10/2023","08:30-08:45","0","134.7","5280.8"
"07/10/2023","08:45-09:00","0","149.2","5280.74"
"07/10/2023","09:00-09:15","0","134.6","5280.73"
"07/10/2023","09:15-09:30","0","124.1","5280.77"
"07/10/2023","09:30-09:45","0","129.8","5280.74"
"07/10/2023","09:45-10:00","0","128.7","5280.74"
"07/10/2023","10:00-10:15","0","138.3","5280.51"
"07/10/2023","10:15-10:30","0","147.1","5280.49"
"07/10/2023","10:30-10:45","0","155.5","5280.46"
"07/10/2023","10:45-11:00","0","164.6","5280.44"
"07/10/2023","11:00-11:15","69.84","168.8","5000.18"
"07/10/2023","11:15-11:30","79.21","172.6","5000.11"
"07/10/2023","11:30-11:45","83.28","175.7","5000.06"
"07/10/2023","11:45-12:00","77.92","176.1","5000.12"
"07/10/2023","12:00-12:15","69.9","175.9","4800.99"
"07/10/2023","12:15-12:30","65.4","175.9","4800.9"
"07/10/2023","12:30-12:45","62.6","175.8","4800.85"
"07/10/2023","12:45-13:00","66.5","175.7","4800.85"
"07/10/2023","13:00-13:15","61.8","174.6","4639.55"
"07/10/2023","13:15-13:30","64.7","173.3","4675.71"
"07/10/2023","13:30-13:45","61.2","172.9","4800.75"
"07/10/2023","13:45-14:00","56.9","168.6","4800.75"
"07/10/2023","14:00-14:15","56.3","164.6","4800.82"
"07/10/2023","14:15-14:30","61.9","159.9","4800.84"
"07/10/2023","14:30-14:45","0","150.2","5280.64"
"07/10/2023","14:45-15:00","0","138.3","5280.69"
"07/10/2023","15:00-15:15","0","107","5809.53"
"07/10/2023","15:15-15:30","0","97","5809.82"
"07/10/2023","15:30-15:45","0","91.3","6000.14"
"07/10/2023","15:45-16:00","32.3","84.3","7510.89"
"07/10/2023","16:00-16:15","41.85","79.4","8000.32"
"07/10/2023","16:15-16:30","34.95","71.99","8000.45"
"07/10/2023","16:30-16:45","30.99","63.1","8000.54"
"07/10/2023","16:45-17:00","24.52","54.29","8000.63"
"07/10/2023","17:00-17:15","14.06","54.7","8000.84"
"07/10/2023","17:15-17:30","30.84","41.8","10000"
"07/10/2023","17:30-17:45","67.57","32.3","10000"
"07/10/2023","17:45-18:00","63.27","26.4","10000"
"07/10/2023","18:00-18:15","34.64","26.2","10000"
"07/10/2023","18:15-18:30","30.69","23.3","10000"
"07/10/2023","18:30-18:45","25.21","26.4","10000"
"07/10/2023","18:45-19:00","19.73","26.4","10000"
"07/10/2023","19:00-19:15","18.52","26.4","10000"
"07/10/2023","19:15-19:30","15.13","26.4","10000"
"07/10/2023","19:30-19:45","13.28","26.4","10000"
"07/10/2023","19:45-20:00","10.38","26.4","10000"
"07/10/2023","20:00-20:15","9","26.4","10000"
"07/10/2023","20:15-20:30","9.04","26.4","10000"
"07/10/2023","20:30-20:45","9.01","22.5","10000"
"07/10/2023","20:45-21:00","9.37","22.6","10000"
"07/10/2023","21:00-21:15","10.06","22.59","10000"
"07/10/2023","21:15-21:30","12.54","22.6","10000"
"07/10/2023","21:30-21:45","15.77","22.6","10000"
"07/10/2023","21:45-22:00","18.96","22.6","10000"
"07/10/2023","22:00-22:15","18.02","22.59","10000"
"07/10/2023","22:15-22:30","16.69","22.6","10000"
"07/10/2023","22:30-22:45","18.74","22.6","10000"
"07/10/2023","22:45-23:00","19.42","22.6","10000"
"07/10/2023","23:00-23:15","21.12","22.6","10000"
"07/10/2023","23:15-23:30","21.4","22.8","10000"
"07/10/2023","23:30-23:45","23.85","22.8","10000"
"07/10/2023","23:45-24:00","24.21","22.6","10000"
"08/10/2023","00:00-00:15","59.54","38.6","10000"
"08/10/2023","00:15-00:30","56.19","38.6","10000"
"08/10/2023","00:30-00:45","51.86","38.6","10000"
"08/10/2023","00:45-01:00","1.17","38.6","10000"
"08/10/2023","01:00-01:15","0","38.6","10000"
"08/10/2023","01:15-01:30","0","38.6","10000"
"08/10/2023","01:30-01:45","0","38.6","10000"
"08/10/2023","01:45-02:00","0","38.6","10000"
"08/10/2023","02:00-02:15","0","19.6","7500.72"
"08/10/2023","02:15-02:30","0","19.6","7500.72"
"08/10/2023","02:30-02:45","0","18.6","7500.78"
"08/10/2023","02:45-03:00","0","18.6","7500.6"
"08/10/2023","03:00-03:15","0","18.6","7500.51"
"08/10/2023","03:15-03:30","0","18.6","7100.8"
"08/10/2023","03:30-03:45","0","18.6","7100.89"
"08/10/2023","03:45-04:00","0","18.6","7100.87"
"08/10/2023","04:00-04:15","0","18.6","7500.02"
"08/10/2023","04:15-04:30","0","18.6","7100.97"
"08/10/2023","04:30-04:45","0","16.6","7500.51"
"08/10/2023","04:45-05:00","0","16.6","7500.46"
"08/10/2023","05:00-05:15","0","38.6","7100.77"
"08/10/2023","05:15-05:30","0","38.6","7510.21"
"08/10/2023","05:30-05:45","0","38.6","7510.25"
"08/10/2023","05:45-06:00","0","38.6","7510.09"
"08/10/2023","06:00-06:15","0","38.7","7510.26"
"08/10/2023","06:15-06:30","0","38.7","7510.28"
"08/10/2023","06:30-06:45","0","41.7","7510.17"
"08/10/2023","06:45-07:00","0","43.6","7510.07"
"08/10/2023","07:00-07:15","0","48.6","7000.97"
"08/10/2023","07:15-07:30","0","56.5","7000.87"
"08/10/2023","07:30-07:45","0","58.5","7000.85"
"08/10/2023","07:45-08:00","0","71.5","7000.72"
"08/10/2023","08:00-08:15","46.8","78.6","6000.07"
"08/10/2023","08:15-08:30","50.1","102.4","5909.16"
"08/10/2023","08:30-08:45","47.6","118.2","5809.7"
"08/10/2023","08:45-09:00","45.2","175.2","5280.62"
"08/10/2023","09:00-09:15","45.4","156.5","5280.87"
"08/10/2023","09:15-09:30","49.3","171.3","5280.83"
"08/10/2023","09:30-09:45","47","187.4","5280.77"
"08/10/2023","09:45-10:00","49.1","188.7","5280.76"
"08/10/2023","10:00-10:15","44.8","201.4","5280.43"
"08/10/2023","10:15-10:30","47.7","212.1","5280.41"
"08/10/2023","10:30-10:45","48","222.4","5280.37"
"08/10/2023","10:45-11:00","46.9","228.9","5280.35"
"08/10/2023","11:00-11:15","55.2","233.4","5280.25"
"08/10/2023","11:15-11:30","58.5","236.5","5280.26"
"08/10/2023","11:30-11:45","55.5","237.7","5280.24"
"08/10/2023","11:45-12:00","51.8","237.4","5280.23"
"08/10/2023","12:00-12:15","46.4","238.1","5280.2"
"08/10/2023","12:15-12:30","43","238.4","5100.12"
"08/10/2023","12:30-12:45","29.4","238.1","4838.93"
"08/10/2023","12:45-13:00","26.4","237.9","4811.61"
"08/10/2023","13:00-13:15","23.9","236.7","4100.75"
"08/10/2023","13:15-13:30","34.2","235.3","4100.93"
"08/10/2023","13:30-13:45","34","233.9","5100.03"
"08/10/2023","13:45-14:00","33.1","229.1","5100.12"
"08/10/2023","14:00-14:15","31.6","223","5100.23"
"08/10/2023","14:15-14:30","32.5","170.4","5280.22"
"08/10/2023","14:30-14:45","33.2","161.4","5280.59"
"08/10/2023","14:45-15:00","31.6","151.9","5280.68"
"08/10/2023","15:00-15:15","35.7","137.4","5280.66"
"08/10/2023","15:15-15:30","35.1","126.5","5280.74"
"08/10/2023","15:30-15:45","40.5","129.7","5280.76"
"08/10/2023","15:45-16:00","42.7","118.2","5909.04"
"08/10/2023","16:00-16:15","43.4","108.4","5909.61"
"08/10/2023","16:15-16:30","45.8","96.7","5909.71"
"08/10/2023","16:30-16:45","46.5","82.6","5909.87"
"08/10/2023","16:45-17:00","49.7","71.7","5909.96"
"08/10/2023","17:00-17:15","31.61","77","6000.37"
"08/10/2023","17:15-17:30","28.41","75.2","6000.4"
"08/10/2023","17:30-17:45","138.39","62.2","10000"
"08/10/2023","17:45-18:00","140.55","51.9","10000"
"08/10/2023","18:00-18:15","46.94","43.4","10000"
"08/10/2023","18:15-18:30","48.63","39.3","10000"
"08/10/2023","18:30-18:45","39.53","41.4","10000"
"08/10/2023","18:45-19:00","22.99","41.4","10000"
"08/10/2023","19:00-19:15","13.76","41.4","10000"
"08/10/2023","19:15-19:30","2.94","41.4","10000"
"08/10/2023","19:30-19:45","3","41.4","10000"
"08/10/2023","19:45-20:00","0","41.4","10000"
"08/10/2023","20:00-20:15","0","41.4","10000"
"08/10/2023","20:15-20:30","0","41.4","10000"
"08/10/2023","20:30-20:45","0","35.4","10000"
"08/10/2023","20:45-21:00","0","35.6","10000"
"08/10/2023","21:00-21:15","0","35.6","10000"
"08/10/2023","21:15-21:30","0","35.6","10000"
"08/10/2023","21:30-21:45","0","35.6","10000"
"08/10/2023","21:45-22:00","0","35.6","10000"
"08/10/2023","22:00-22:15","16.38","35.6","10000"
"08/10/2023","22:15-22:30","19.76","35.6","10000"
"08/10/2023","22:30-22:45","24.66","35.59","10000"
"08/10/2023","22:45-23:00","27.13","35.6","10000"
"08/10/2023","23:00-23:15","30.33","35.6","10000"
"08/10/2023","23:15-23:30","32.11","35.6","10000"
"08/10/2023","23:30-23:45","32.4","35.6","10000"
"08/10/2023","23:45-24:00","30.77","35.6","10000"
"09/10/2023","00:00-00:15","74.02","35.4","10000"
"09/10/2023","00:15-00:30","73.1","35.6","10000"
"09/10/2023","00:30-00:45","66.4","35.7","10000"
"09/10/2023","00:45-01:00","64.86","35.8","10000"
"09/10/2023","01:00-01:15","56.34","35.8","10000"
"09/10/2023","01:15-01:30","48.45","26.9","10000"
"09/10/2023","01:30-01:45","38.05","27","10000"
"09/10/2023","01:45-02:00","34.44","27.3","10000"
"09/10/2023","02:00-02:15","15.67","26.5","10000"
"09/10/2023","02:15-02:30","16.01","26.1","10000"
"09/10/2023","02:30-02:45","15.53","25.4","10000"
"09/10/2023","02:45-03:00","0","25.6","10000"
"09/10/2023","03:00-03:15","0","25.7","10000"
"09/10/2023","03:15-03:30","0","24.9","10000"
"09/10/2023","03:30-03:45","0","24","10000"
"09/10/2023","03:45-04:00","0","24","10000"
"09/10/2023","04:00-04:15","0","23.9","10000"
"09/10/2023","04:15-04:30","0","23.7","10000"
"09/10/2023","04:30-04:45","0","23.7","10000"
"09/10/2023","04:45-05:00","0","24.8","10000"
"09/10/2023","05:00-05:15","0","24.4","10000"
"09/10/2023","05:15-05:30","0","29.5","10000"
"09/10/2023","05:30-05:45","0","38.6","10000"
"09/10/2023","05:45-06:00","0","38.8","10000"
"09/10/2023","06:00-06:15","0","39","10000"
"09/10/2023","06:15-06:30","0","38.7","10000"
"09/10/2023","06:30-06:45","0","40.9","10000"
"09/10/2023","06:45-07:00","0","38.7","10000"
"09/10/2023","07:00-07:15","0","41.8","10000"
"09/10/2023","07:15-07:30","0","47.2","10000"
"09/10/2023","07:30-07:45","0","53.1","10000"
"09/10/2023","07:45-08:00","0","62.4","10000"
"09/10/2023","08:00-08:15","45.91","65.6","8000.15"
"09/10/2023","08:15-08:30","19.07","76.29","6000.79"
"09/10/2023","08:30-08:45","28.16","85.9","6000.69"
"09/10/2023","08:45-09:00","56.09","110","6000.36"
"09/10/2023","09:00-09:15","62.25","120.6","6000.28"
"09/10/2023","09:15-09:30","74.07","130.3","6000.14"
"09/10/2023","09:30-09:45","78.13","138.8","6000.03"
"09/10/2023","09:45-10:00","72.78","137.7","6000.11"
"09/10/2023","10:00-10:15","74.5","148.7","5655.88"
"09/10/2023","10:15-10:30","66.1","154.9","5290.99"
"09/10/2023","10:30-10:45","69.8","160.8","5290.97"
"09/10/2023","10:45-11:00","73.5","166.6","5290.96"
"09/10/2023","11:00-11:15","73.9","167.6","5290.95"
"09/10/2023","11:15-11:30","75.1","170.8","5290.93"
"09/10/2023","11:30-11:45","73.7","173.3","5290.93"
"09/10/2023","11:45-12:00","78.4","173.6","5290.95"
"09/10/2023","12:00-12:15","58.9","167.3","5290.92"
"09/10/2023","12:15-12:30","60.6","167.4","5290.93"
"09/10/2023","12:30-12:45","55.1","166.9","5290.93"
"09/10/2023","12:45-13:00","52","167.4","5290.9"
"09/10/2023","13:00-13:15","49.3","167.2","4800.9"
"09/10/2023","13:15-13:30","49.6","166.5","4800.88"
"09/10/2023","13:30-13:45","45.3","165.6","5290.88"
"09/10/2023","13:45-14:00","44.8","164.8","5290.89"
"09/10/2023","14:00-14:15","46.9","160.4","5290.9"
"09/10/2023","14:15-14:30","55.9","154.2","5290.93"
"09/10/2023","14:30-14:45","53.8","146.59","5554.99"
"09/10/2023","14:45-15:00","59.7","141.4","5942.65"
"09/10/2023","15:00-15:15","0","131.1","10000"
"09/10/2023","15:15-15:30","0","131.8","10000"
"09/10/2023","15:30-15:45","0","123.9","10000"
"09/10/2023","15:45-16:00","0","115.3","10000"
"09/10/2023","16:00-16:15","0","106.5","10000"
"09/10/2023","16:15-16:30","0","96.6","10000"
"09/10/2023","16:30-16:45","0","86.2","10000"
"09/10/2023","16:45-17:00","0","72.5","10000"
"09/10/2023","17:00-17:15","83.34","61.7","10000"
"09/10/2023","17:15-17:30","80.33","52.9","10000"
"09/10/2023","17:30-17:45","75.05","46.5","10000"
"09/10/2023","17:45-18:00","70.48","38.3","10000"
"09/10/2023","18:00-18:15","37.66","31.3","10000"
"09/10/2023","18:15-18:30","34.24","27.1","10000"
"09/10/2023","18:30-18:45","34.28","29.1","10000"
"09/10/2023","18:45-19:00","31.71","29.5","10000"
"09/10/2023","19:00-19:15","36.22","29.1","10000"
"09/10/2023","19:15-19:30","33.26","29.8","10000"
"09/10/2023","19:30-19:45","33.78","30.2","10000"
"09/10/2023","19:45-20:00","32.86","30.7","10000"
"09/10/2023","20:00-20:15","37.74","30.9","10000"
"09/10/2023","20:15-20:30","36.59","31.4","10000"
"09/10/2023","20:30-20:45","42.6","28.7","10000"
"09/10/2023","20:45-21:00","52.99","29","10000"
"09/10/2023","21:00-21:15","36.65","30.5","10000"
"09/10/2023","21:15-21:30","38.83","31.3","10000"
"09/10/2023","21:30-21:45","40.65","32","10000"
"09/10/2023","21:45-22:00","41.89","32.6","10000"
"09/10/2023","22:00-22:15","62.85","32.7","10000"
"09/10/2023","22:15-22:30","63.75","33","10000"
"09/10/2023","22:30-22:45","65.31","33.1","10000"
"09/10/2023","22:45-23:00","66.15","33.3","10000"
"09/10/2023","23:00-23:15","66.67","33.6","10000"
"09/10/2023","23:15-23:30","67.65","33.8","10000"
"09/10/2023","23:30-23:45","62.13","33","10000"
"09/10/2023","23:45-24:00","61.52","33.2","10000"
"10/10/2023","00:00-00:15","85.14","16.7","10000"
"10/10/2023","00:15-00:30","82.98","16.4","10000"
"10/10/2023","00:30-00:45","79.85","16.3","10000"
"10/10/2023","00:45-01:00","76.82","16.3","10000"
"10/10/2023","01:00-01:15","70.83","16.4","10000"
"10/10/2023","01:15-01:30","67.25","16.6","10000"
"10/10/2023","01:30-01:45","62.55","16.7","10000"
"10/10/2023","01:45-02:00","54.22","16.6","10000"
"10/10/2023","02:00-02:15","60.48","16.7","10000"
"10/10/2023","02:15-02:30","52.99","16.6","10000"
"10/10/2023","02:30-02:45","44.17","16.4","10000"
"10/10/2023","02:45-03:00","39.6","16.2","10000"
"10/10/2023","03:00-03:15","37.82","26.7","10000"
"10/10/2023","03:15-03:30","24.17","26.19","10000"
"10/10/2023","03:30-03:45","18.34","25.8","10000"
"10/10/2023","03:45-04:00","18.42","25.5","10000"
"10/10/2023","04:00-04:15","18.44","25","10000"
"10/10/2023","04:15-04:30","19.52","27.4","10000"
"10/10/2023","04:30-04:45","20.53","26.9","10000"
"10/10/2023","04:45-05:00","19.27","25.9","10000"
"10/10/2023","05:00-05:15","15.18","11","10000"
"10/10/2023","05:15-05:30","16.76","10.9","10000"
"10/10/2023","05:30-05:45","12.48","10.8","10000"
"10/10/2023","05:45-06:00","10.45","10.8","10000"
"10/10/2023","06:00-06:15","9.38","10.8","10000"
"10/10/2023","06:15-06:30","9.13","10.6","10000"
"10/10/2023","06:30-06:45","8.08","10.4","10000"
"10/10/2023","06:45-07:00","7.89","10.39","10000"
"10/10/2023","07:00-07:15","9.43","10.89","10000"
"10/10/2023","07:15-07:30","9.26","10.5","10000"
"10/10/2023","07:30-07:45","11.8","25.4","10000"
"10/10/2023","07:45-08:00","14.22","26.9","10000"
"10/10/2023","08:00-08:15","14.92","25.79","10000"
"10/10/2023","08:15-08:30","8.64","28.4","10000"
"10/10/2023","08:30-08:45","8.89","29.4","10000"
"10/10/2023","08:45-09:00","9.43","31.6","10000"
"10/10/2023","09:00-09:15","2.48","44","10000"
"10/10/2023","09:15-09:30","2.39","48","10000"
"10/10/2023","09:30-09:45","2.36","51.6","10000"
"10/10/2023","09:45-10:00","2.28","54.6","10000"
"10/10/2023","10:00-10:15","2.34","63.6","10000"
"10/10/2023","10:15-10:30","2.6","66.1","10000"
"10/10/2023","10:30-10:45","2.47","69.5","10000"
"10/10/2023","10:45-11:00","2.65","71.9","10000"
"10/10/2023","11:00-11:15","2.81","74","10000"
"10/10/2023","11:15-11:30","2.68","74.7","10000"
"10/10/2023","11:30-11:45","2.66","76.2","10000"
"10/10/2023","11:45-12:00","2.48","76.6","10000"
"10/10/2023","12:00-12:15","2.51","82.9","10000"
"10/10/2023","12:15-12:30","2.52","83.5","10000"
"10/10/2023","12:30-12:45","2.47","83.1","10000"
"10/10/2023","12:45-13:00","2.38","82.4","10000"
"10/10/2023","13:00-13:15","2.63","81.8","10000"
"10/10/2023","13:15-13:30","2.56","80.9","10000"
"10/10/2023","13:30-13:45","2.18","79.4","10000"
"10/10/2023","13:45-14:00","2.21","77.4","10000"
"10/10/2023","14:00-14:15","2.21","80.4","10000"
"10/10/2023","14:15-14:30","1.85","57.8","10000"
"10/10/2023","14:30-14:45","1.86","48.7","10000"
"10/10/2023","14:45-15:00","1.87","46.2","10000"
"10/10/2023","15:00-15:15","1.84","53.2","10000"
"10/10/2023","15:15-15:30","8.83","50.6","10000"
"10/10/2023","15:30-15:45","16.67","47.6","10000"
"10/10/2023","15:45-16:00","23.7","37.7","10000"
"10/10/2023","16:00-16:15","49.04","34.5","10000"
"10/10/2023","16:15-16:30","60.58","33.1","10000"
"10/10/2023","16:30-16:45","57.3","29.7","10000"
"10/10/2023","16:45-17:00","60.12","27.9","10000"
"10/10/2023","17:00-17:15","85.91","25.1","10000"
"10/10/2023","17:15-17:30","89.35","22.3","10000"
"10/10/2023","17:30-17:45","80.05","2.3","10000"
"10/10/2023","17:45-18:00","82.73","2.7","10000"
"10/10/2023","18:00-18:15","63.41","2.2","10000"
"10/10/2023","18:15-18:30","63.58","2.2","10000"
"10/10/2023","18:30-18:45","63.37","2.6","10000"
"10/10/2023","18:45-19:00","62.16","2.4","10000"
"10/10/2023","19:00-19:15","60.14","2.2","10000"
"10/10/2023","19:15-19:30","59.74","2.2","10000"
"10/10/2023","19:30-19:45","58.93","2.2","10000"
"10/10/2023","19:45-20:00","56.1","2.4","10000"
"10/10/2023","20:00-20:15","55.12","2.5","10000"
"10/10/2023","20:15-20:30","57.69","2.7","10000"
"10/10/2023","20:30-20:45","59.87","2.9","10000"
"10/10/2023","20:45-21:00","67.22","3.2","10000"
"10/10/2023","21:00-21:15","67.87","3.8","10000"
"10/10/2023","21:15-21:30","68.68","4.2","10000"
"10/10/2023","21:30-21:45","69.53","4.5","10000"
"10/10/2023","21:45-22:00","68.65","4.6","10000"
"10/10/2023","22:00-22:15","68.88","4.7","10000"
"10/10/2023","22:15-22:30","69.22","4.8","10000"
"10/10/2023","22:30-22:45","70.34","4.7","10000"
"10/10/2023","22:45-23:00","70.86","4.5","10000"
"10/10/2023","23:00-23:15","72.02","4.4","10000"
"10/10/2023","23:15-23:30","71.94","4.1","10000"
"10/10/2023","23:30-23:45","72.03","4","10000"
"10/10/2023","23:45-24:00","71.7","3.9","10000"
"11/10/2023","00:00-00:15","86.57","3.4","10000"
"11/10/2023","00:15-00:30","86.34","3.4","10000"
"11/10/2023","00:30-00:45","77.84","3.4","10000"
"11/10/2023","00:45-01:00","76.47","3.4","10000"
"11/10/2023","01:00-01:15","72.52","3.4","10000"
"11/10/2023","01:15-01:30","73.66","3.4","10000"
"11/10/2023","01:30-01:45","57.49","3.3","10000"
"11/10/2023","01:45-02:00","57.8","3.3","10000"
"11/10/2023","02:00-02:15","50.62","3.2","10000"
"11/10/2023","02:15-02:30","37.34","3.2","10000"
"11/10/2023","02:30-02:45","34.63","3.2","10000"
"11/10/2023","02:45-03:00","29.86","3.2","10000"
"11/10/2023","03:00-03:15","22.6","3.1","10000"
"11/10/2023","03:15-03:30","26.77","3.1","10000"
"11/10/2023","03:30-03:45","22.77","3","10000"
"11/10/2023","03:45-04:00","22.61","2.9","10000"
"11/10/2023","04:00-04:15","22.28","2.9","10000"
"11/10/2023","04:15-04:30","22.46","2.8","10000"
"11/10/2023","04:30-04:45","23.77","2.8","10000"
"11/10/2023","04:45-05:00","23.19","2.7","10000"
"11/10/2023","05:00-05:15","20.36","2.7","10000"
"11/10/2023","05:15-05:30","21.97","2.8","10000"
"11/10/2023","05:30-05:45","16.24","2.9","10000"
"11/10/2023","05:45-06:00","15.6","2.9","10000"
"11/10/2023","06:00-06:15","14.78","3.1","10000"
"11/10/2023","06:15-06:30","10.48","3.2","10000"
"11/10/2023","06:30-06:45","6.62","3.2","10000"
"11/10/2023","06:45-07:00","6.15","3.4","10000"
"11/10/2023","07:00-07:15","6.33","3.6","10000"
"11/10/2023","07:15-07:30","6.29","3.8","10000"
"11/10/2023","07:30-07:45","9.01","3.8","10000"
"11/10/2023","07:45-08:00","9.22","3.9","10000"
"11/10/2023","08:00-08:15","9.74","4","10000"
"11/10/2023","08:15-08:30","10.5","4.1","10000"
"11/10/2023","08:30-08:45","10.46","4.2","10000"
"11/10/2023","08:45-09:00","10.19","4.2","10000"
"11/10/2023","09:00-09:15","2.7","4.3","10000"
"11/10/2023","09:15-09:30","2.58","4.2","10000"
"11/10/2023","09:30-09:45","2.3","4.6","10000"
"11/10/2023","09:45-10:00","2.29","5","10000"
"11/10/2023","10:00-10:15","2.28","5.5","10000"
"11/10/2023","10:15-10:30","2.18","5.7","10000"
"11/10/2023","10:30-10:45","2.02","5.8","10000"
"11/10/2023","10:45-11:00","1.79","6.1","10000"
"11/10/2023","11:00-11:15","1.73","6.3","10000"
"11/10/2023","11:15-11:30","1.7","6.3","10000"
"11/10/2023","11:30-11:45","1.68","6.3","10000"
"11/10/2023","11:45-12:00","1.8","6.1","10000"
"11/10/2023","12:00-12:15","1.41","6","10000"
"11/10/2023","12:15-12:30","1.34","6","10000"
"11/10/2023","12:30-12:45","1.09","6","10000"
"11/10/2023","12:45-13:00","1.2","5.9","10000"
"11/10/2023","13:00-13:15","1.28","5.7","10000"
"11/10/2023","13:15-13:30","1.35","5.5","10000"
"11/10/2023","13:30-13:45","1.18","5.2","10000"
